round,spid,label
1,10003173,2
1,10003174,0
1,10003175,1
1,10003176,2
1,10003178,2
1,10003179,2
1,10003184,1
1,10003186,2
1,10003187,2
1,10003188,0
1,10003189,2
1,10003193,2
1,10003195,2
1,10003196,2
1,10003198,0
1,10003199,2
1,10003200,2
1,10003201,0
1,10003202,2
1,10003203,2
1,10003204,2
1,10003205,2
1,10003206,2
1,10003208,2
1,10003209,0
1,10003210,2
1,10003213,2
1,10003214,2
1,10003215,2
1,10003216,2
1,10003217,0
1,10003220,2
1,10003221,2
1,10003222,2
1,10003223,1
1,10003224,1
1,10003225,2
1,10003226,2
1,10003229,2
1,10003231,2
1,10003232,2
1,10003233,0
1,10003234,2
1,10003237,1
1,10003239,0
1,10003242,2
1,10003243,2
1,10003244,2
1,10003245,0
1,10003247,2
1,10003251,2
1,10003252,0
1,10003254,2
1,10003255,1
1,10003258,2
1,10003260,2
1,10003261,2
1,10003262,2
1,10003266,2
1,10003268,1
1,10003269,0
1,10003270,2
1,10003271,2
1,10003272,0
1,10003273,0
1,10003276,2
1,10003282,2
1,10003284,2
1,10003286,2
1,10003288,0
1,10003289,2
1,10003292,2
1,10003293,2
1,10003294,2
1,10003295,2
1,10003296,2
1,10003299,2
1,10003301,1
1,10003302,2
1,10003304,0
1,10003305,0
1,10003306,2
1,10003307,2
1,10003309,0
1,10003311,2
1,10003313,2
1,10003314,2
1,10003315,2
1,10003316,2
1,10003319,0
1,10003321,0
1,10003322,2
1,10003323,2
1,10003324,2
1,10003325,2
1,10003326,1
1,10003328,2
1,10003329,1
1,10003332,0
1,10003333,2
1,10003337,1
1,10003339,0
1,10003341,0
1,10003342,2
1,10003343,1
1,10003344,2
1,10003345,1
1,10003350,2
1,10003352,2
1,10003353,2
1,10003357,2
1,10003358,2
1,10003360,2
1,10003363,0
1,10003365,2
1,10003367,1
1,10003368,2
1,10003370,2
1,10003371,2
1,10003372,2
1,10003374,1
1,10003376,2
1,10003377,2
1,10003378,0
1,10003385,2
1,10003386,2
1,10003387,0
1,10003388,2
1,10003389,2
1,10003390,2
1,10003391,2
1,10003392,2
1,10003394,2
1,10003395,1
1,10003396,2
1,10003398,2
1,10003399,2
1,10003402,1
1,10003404,2
1,10003405,0
1,10003406,2
1,10003409,2
1,10003411,2
1,10003418,2
1,10003420,1
1,10003422,2
1,10003424,2
1,10003425,2
1,10003428,0
1,10003429,2
1,10003430,2
1,10003435,2
1,10003438,2
1,10003441,2
1,10003442,0
1,10003443,2
1,10003444,2
1,10003445,2
1,10003452,2
1,10003453,2
1,10003454,2
1,10003456,2
1,10003457,2
1,10003458,2
1,10003459,0
1,10003460,0
1,10003462,2
1,10003464,0
1,10003469,2
1,10003470,2
1,10003471,2
1,10003473,0
1,10003474,2
1,10003478,2
1,10003479,2
1,10003480,2
1,10003481,2
1,10003483,0
1,10003484,2
1,10003485,2
1,10003487,2
1,10003489,2
1,10003490,0
1,10003491,2
1,10003492,2
1,10003495,1
1,10003497,2
1,10003500,2
1,10003502,2
1,10003505,0
1,10003509,2
1,10003510,1
1,10003511,2
1,10003512,2
1,10003514,2
1,10003515,0
1,10003517,0
1,10003520,2
1,10003521,2
1,10003525,2
1,10003526,2
1,10003527,2
1,10003533,2
1,10003534,2
1,10003535,1
1,10003537,2
1,10003539,2
1,10003541,2
1,10003544,2
1,10003545,2
1,10003547,2
1,10003549,2
1,10003550,2
1,10003551,0
1,10003552,2
1,10003555,2
1,10003556,0
1,10003557,1
1,10003562,2
1,10003563,1
1,10003565,2
1,10003566,2
1,10003567,2
1,10003570,2
1,10003572,2
1,10003573,2
1,10003575,2
1,10003578,2
1,10003579,2
1,10003580,2
1,10003581,1
1,10003582,2
1,10003583,0
1,10003584,0
1,10003588,2
1,10003589,2
1,10003591,2
1,10003593,2
1,10003594,2
1,10003595,2
1,10003597,2
1,10003600,2
1,10003602,2
1,10003603,2
1,10003604,2
1,10003605,2
1,10003606,2
1,10003607,0
1,10003610,2
1,10003612,2
1,10003613,2
1,10003614,2
1,10003615,2
1,10003616,2
1,10003617,2
1,10003618,2
1,10003619,0
1,10003620,0
1,10003622,2
1,10003624,0
1,10003625,0
1,10003626,2
1,10003628,0
1,10003630,0
1,10003631,2
1,10003632,2
1,10003635,2
1,10003636,0
1,10003637,2
1,10003643,0
1,10003644,2
1,10003645,2
1,10003646,2
1,10003647,2
1,10003648,1
1,10003649,2
1,10003650,2
1,10003651,2
1,10003654,1
1,10003656,0
1,10003658,0
1,10003661,0
1,10003663,2
1,10003666,0
1,10003667,2
1,10003670,2
1,10003671,2
1,10003673,2
1,10003675,2
1,10003677,0
1,10003678,2
1,10003679,2
1,10003680,0
1,10003681,0
1,10003685,0
1,10003688,2
1,10003691,0
1,10003692,2
1,10003694,2
1,10003696,2
1,10003698,2
1,10003699,2
1,10003700,0
1,10003702,2
1,10003704,2
1,10003705,2
1,10003708,2
1,10003709,2
1,10003710,1
1,10003713,2
1,10003714,2
1,10003716,2
1,10003717,2
1,10003722,2
1,10003725,2
1,10003726,2
1,10003728,2
1,10003729,2
1,10003731,2
1,10003732,0
1,10003734,2
1,10003736,2
1,10003740,2
1,10003741,0
1,10003745,2
1,10003747,2
1,10003749,2
1,10003751,2
1,10003752,2
1,10003753,2
1,10003754,2
1,10003757,2
1,10003760,2
1,10003762,2
1,10003763,2
1,10003766,0
1,10003767,0
1,10003768,2
1,10003769,2
1,10003770,2
1,10003771,2
1,10003772,2
1,10003778,1
1,10003780,0
1,10003782,2
1,10003784,1
1,10003785,2
1,10003786,2
1,10003788,0
1,10003789,0
1,10003790,2
1,10003792,2
1,10003793,2
1,10003795,2
1,10003798,2
1,10003802,2
1,10003803,2
1,10003807,1
1,10003809,2
1,10003810,2
1,10003811,2
1,10003812,2
1,10003814,2
1,10003817,2
1,10003818,2
1,10003822,2
1,10003829,2
1,10003832,2
1,10003833,1
1,10003839,2
1,10003841,0
1,10003844,2
1,10003845,2
1,10003846,2
1,10003847,2
1,10003848,2
1,10003852,2
1,10003857,0
1,10003859,2
1,10003861,2
1,10003862,2
1,10003864,2
1,10003865,2
1,10003866,0
1,10003869,2
1,10003871,2
1,10003872,2
1,10003873,2
1,10003874,2
1,10003875,2
1,10003877,2
1,10003878,2
1,10003880,2
1,10003882,2
1,10003883,2
1,10003885,1
1,10003889,0
1,10003891,0
1,10003892,0
1,10003895,2
1,10003896,2
1,10003897,0
1,10003898,0
1,10003899,0
1,10003900,2
1,10003902,1
1,10003903,2
1,10003907,2
1,10003910,2
1,10003911,2
1,10003913,2
1,10003914,2
1,10003916,2
1,10003917,2
1,10003922,2
1,10003923,1
1,10003924,2
1,10003925,2
1,10003933,0
1,10003935,2
1,10003941,2
1,10003942,2
1,10003943,1
1,10003946,2
1,10003949,2
1,10003951,2
1,10003952,2
1,10003954,0
1,10003955,2
1,10003956,2
1,10003957,2
1,10003961,0
1,10003962,2
1,10003963,1
1,10003965,2
1,10003966,2
1,10003967,2
1,10003968,1
1,10003969,0
1,10003970,0
1,10003972,2
1,10003973,0
1,10003974,1
1,10003975,2
1,10003977,2
1,10003980,1
1,10003983,2
1,10003987,2
1,10003990,2
1,10003991,2
1,10003992,2
1,10003995,2
1,10003996,2
1,10003998,2
1,10004002,2
1,10004003,2
1,10004004,2
1,10004005,2
1,10004006,2
1,10004007,2
1,10004009,0
1,10004010,2
1,10004011,2
1,10004012,2
1,10004014,2
1,10004015,0
1,10004018,2
1,10004019,2
1,10004022,2
1,10004023,1
1,10004025,2
1,10004028,2
1,10004032,2
1,10004033,2
1,10004034,0
1,10004035,2
1,10004036,0
1,10004037,2
1,10004038,2
1,10004039,2
1,10004041,2
1,10004047,2
1,10004048,2
1,10004050,2
1,10004051,2
1,10004052,2
1,10004054,0
1,10004058,0
1,10004060,1
1,10004062,0
1,10004063,2
1,10004064,1
1,10004065,0
1,10004066,2
1,10004068,0
1,10004070,0
1,10004071,2
1,10004072,2
1,10004073,2
1,10004075,2
1,10004076,2
1,10004077,1
1,10004080,0
1,10004084,2
1,10004088,2
1,10004089,2
1,10004090,2
1,10004092,2
1,10004093,2
1,10004095,0
1,10004096,0
1,10004098,0
1,10004100,2
1,10004101,2
1,10004102,0
1,10004103,0
1,10004104,2
1,10004105,2
1,10004106,2
1,10004107,2
1,10004113,0
1,10004114,2
1,10004116,0
1,10004117,2
1,10004119,2
1,10004122,0
1,10004123,2
1,10004125,0
1,10004127,2
1,10004129,1
1,10004130,2
1,10004131,2
1,10004133,2
1,10004136,0
1,10004137,2
1,10004138,2
1,10004139,0
1,10004144,0
1,10004148,2
1,10004150,2
1,10004151,2
1,10004152,2
1,10004155,2
1,10004156,2
1,10004157,2
1,10004158,0
1,10004159,2
1,10004162,2
1,10004163,2
1,10004164,2
1,10004167,2
1,10004169,0
1,10004170,2
1,10004173,2
1,10004177,2
1,10004178,0
1,10004179,0
1,10004183,2
1,10004185,1
1,10004187,2
1,10004189,2
1,10004195,2
1,10004197,2
1,10004198,2
1,10004199,0
1,10004200,2
1,10004202,0
1,10004203,2
1,10004207,2
1,10004209,2
1,10004210,2
1,10004211,2
1,10004212,2
1,10004213,2
1,10004219,2
1,10004220,2
1,10004222,2
1,10004225,2
1,10004229,2
1,10004230,0
1,10004232,2
1,10004233,0
1,10004238,2
1,10004245,2
1,10004246,2
1,10004248,0
1,10004249,2
1,10004250,0
1,10004251,2
1,10004254,2
1,10004256,2
1,10004259,2
1,10004260,0
1,10004261,2
1,10004262,1
1,10004263,2
1,10004264,2
1,10004266,2
1,10004270,2
1,10004272,2
1,10004273,2
1,10004274,2
1,10004275,1
1,10004276,0
1,10004278,0
1,10004279,2
1,10004280,2
1,10004281,2
1,10004282,2
1,10004285,2
1,10004286,2
1,10004288,2
1,10004291,2
1,10004292,2
1,10004293,1
1,10004295,1
1,10004296,2
1,10004299,2
1,10004300,2
1,10004301,2
1,10004302,2
1,10004303,2
1,10004304,2
1,10004305,2
1,10004309,2
1,10004314,2
1,10004315,0
1,10004317,2
1,10004321,1
1,10004322,2
1,10004324,2
1,10004326,2
1,10004327,0
1,10004330,0
1,10004332,2
1,10004333,2
1,10004334,2
1,10004337,2
1,10004339,2
1,10004340,0
1,10004341,2
1,10004342,2
1,10004347,2
1,10004348,2
1,10004349,2
1,10004351,2
1,10004355,2
1,10004357,2
1,10004358,2
1,10004360,0
1,10004361,0
1,10004362,0
1,10004364,2
1,10004371,2
1,10004380,2
1,10004381,1
1,10004382,2
1,10004383,2
1,10004384,2
1,10004386,2
1,10004387,0
1,10004388,2
1,10004389,2
1,10004390,0
1,10004392,2
1,10004393,2
1,10004401,2
1,10004403,2
1,10004405,2
1,10004407,0
1,10004408,2
1,10004412,1
1,10004413,2
1,10004414,2
1,10004416,2
1,10004417,2
1,10004419,1
1,10004421,2
1,10004424,2
1,10004426,2
1,10004428,2
1,10004430,0
1,10004431,0
1,10004432,2
1,10004434,2
1,10004435,2
1,10004437,0
1,10004439,1
1,10004442,0
1,10004443,2
1,10004444,2
1,10004445,2
1,10004446,2
1,10004447,2
1,10004448,2
1,10004451,2
1,10004452,0
1,10004453,2
1,10004457,2
1,10004458,1
1,10004459,0
1,10004461,0
1,10004463,2
1,10004464,0
1,10004465,2
1,10004466,2
1,10004468,2
1,10004470,2
1,10004471,2
1,10004473,2
1,10004475,2
1,10004476,2
1,10004477,2
1,10004479,0
1,10004480,2
1,10004481,2
1,10004483,0
1,10004484,2
1,10004485,2
1,10004486,2
1,10004489,2
1,10004491,1
1,10004494,0
1,10004496,2
1,10004497,2
1,10004498,2
1,10004501,2
1,10004505,2
1,10004506,0
1,10004507,2
1,10004508,0
1,10004510,2
1,10004514,0
1,10004515,2
1,10004516,1
1,10004518,0
1,10004523,2
1,10004526,2
1,10004528,0
1,10004529,2
1,10004532,0
1,10004534,2
1,10004537,0
1,10004539,2
1,10004543,0
1,10004545,2
1,10004547,1
1,10004548,2
1,10004549,2
1,10004550,2
1,10004554,0
1,10004555,2
1,10004559,2
1,10004560,2
1,10004561,0
1,10004562,2
1,10004565,2
1,10004566,0
1,10004568,1
1,10004569,0
1,10004570,2
1,10004573,1
1,10004577,2
1,10004582,2
1,10004583,1
1,10004584,0
1,10004585,2
1,10004586,0
1,10004589,2
1,10004590,0
1,10004591,2
1,10004592,0
1,10004595,1
1,10004597,2
1,10004599,2
1,10004601,2
1,10004603,0
1,10004604,2
1,10004605,2
1,10004606,1
1,10004607,2
1,10004608,0
1,10004611,2
1,10004612,0
1,10004613,2
1,10004615,2
1,10004616,2
1,10004618,1
1,10004619,2
1,10004620,2
1,10004621,2
1,10004622,2
1,10004624,2
1,10004629,0
1,10004630,2
1,10004632,0
1,10004633,2
1,10004634,2
1,10004635,2
1,10004637,2
1,10004638,0
1,10004639,2
1,10004640,2
1,10004644,2
1,10004648,2
1,10004650,2
1,10004652,2
1,10004656,0
1,10004657,0
1,10004659,1
1,10004661,2
1,10004663,2
1,10004664,2
1,10004665,2
1,10004667,2
1,10004668,2
1,10004669,2
1,10004672,0
1,10004673,2
1,10004675,2
1,10004682,1
1,10004683,2
1,10004686,0
1,10004687,2
1,10004688,2
1,10004691,0
1,10004692,2
1,10004696,0
1,10004697,2
1,10004699,0
1,10004702,0
1,10004703,2
1,10004708,2
1,10004709,2
1,10004710,0
1,10004711,0
1,10004713,2
1,10004714,2
1,10004715,1
1,10004716,0
1,10004718,2
1,10004719,2
1,10004721,2
1,10004725,2
1,10004733,2
1,10004735,2
1,10004736,2
1,10004737,2
1,10004738,2
1,10004739,2
1,10004741,0
1,10004743,2
1,10004745,0
1,10004746,2
1,10004747,1
1,10004749,0
1,10004750,2
1,10004753,0
1,10004755,1
1,10004756,2
1,10004757,2
1,10004760,2
1,10004761,1
1,10004763,2
1,10004765,2
1,10004768,2
1,10004769,2
1,10004770,2
1,10004772,0
1,10004773,0
1,10004776,0
1,10004782,0
1,10004783,2
1,10004785,2
1,10004786,2
1,10004787,2
1,10004788,2
1,10004789,2
1,10004790,2
1,10004792,2
1,10004793,2
1,10004797,2
1,10004800,0
1,10004801,2
1,10004802,2
1,10004803,0
1,10004804,2
1,10004806,2
1,10004807,0
1,10004808,2
1,10004809,0
1,10004811,2
1,10004813,2
1,10004814,2
1,10004815,2
1,10004817,2
1,10004818,0
1,10004819,0
1,10004821,2
1,10004822,0
1,10004823,2
1,10004824,2
1,10004825,0
1,10004827,0
1,10004828,2
1,10004829,2
1,10004830,0
1,10004831,2
1,10004832,2
1,10004833,2
1,10004837,0
1,10004839,2
1,10004840,2
1,10004843,2
1,10004846,2
1,10004847,2
1,10004850,2
1,10004852,1
1,10004855,2
1,10004856,2
1,10004859,2
1,10004860,2
1,10004861,2
1,10004862,2
1,10004863,2
1,10004864,2
1,10004865,0
1,10004866,1
1,10004867,2
1,10004868,1
1,10004869,0
1,10004870,2
1,10004871,1
1,10004873,2
1,10004874,0
1,10004875,2
1,10004876,2
1,10004878,2
1,10004879,0
1,10004880,0
1,10004881,2
1,10004883,2
1,10004886,1
1,10004887,2
1,10004889,2
1,10004890,2
1,10004891,1
1,10004894,2
1,10004896,0
1,10004897,2
1,10004898,1
1,10004899,0
1,10004900,2
1,10004901,2
1,10004907,2
1,10004910,2
1,10004911,2
1,10004912,2
1,10004913,2
1,10004914,2
1,10004917,0
1,10004918,2
1,10004919,2
1,10004921,2
1,10004922,2
1,10004925,2
1,10004927,0
1,10004929,2
1,10004930,2
1,10004931,2
1,10004932,2
1,10004934,2
1,10004936,2
1,10004940,1
1,10004941,2
1,10004942,0
1,10004943,2
1,10004948,2
1,10004949,2
1,10004951,0
1,10004952,2
1,10004954,2
1,10004955,0
1,10004957,2
1,10004959,0
1,10004963,0
1,10004964,2
1,10004966,2
1,10004967,2
1,10004969,2
1,10004975,2
1,10004976,0
1,10004980,2
1,10004981,2
1,10004983,2
1,10004986,2
1,10004987,2
1,10004988,2
1,10004991,2
1,10004996,2
1,10004997,2
1,10005000,2
1,10005003,0
1,10005004,0
1,10005005,0
1,10005006,2
1,10005008,2
1,10005010,2
1,10005011,2
1,10005012,2
1,10005014,2
1,10005017,2
1,10005020,1
1,10005022,2
1,10005024,2
1,10005025,2
1,10005027,2
1,10005028,0
1,10005029,2
1,10005030,2
1,10005031,2
1,10005032,0
1,10005036,2
1,10005039,1
1,10005040,2
1,10005041,0
1,10005044,2
1,10005045,1
1,10005049,2
1,10005052,2
1,10005053,2
1,10005056,2
1,10005057,2
1,10005065,2
1,10005066,2
1,10005067,0
1,10005069,2
1,10005070,0
1,10005072,0
1,10005074,2
1,10005077,2
1,10005079,2
1,10005080,2
1,10005083,2
1,10005085,0
1,10005086,2
1,10005087,0
1,10005092,2
1,10005093,0
1,10005095,2
1,10005097,2
1,10005104,2
1,10005105,0
1,10005106,2
1,10005107,2
1,10005110,2
1,10005111,2
1,10005114,2
1,10005115,0
1,10005116,2
1,10005117,2
1,10005118,2
1,10005124,2
1,10005126,0
1,10005127,2
1,10005132,0
1,10005133,2
1,10005136,2
1,10005138,2
1,10005139,2
1,10005140,2
1,10005149,0
1,10005151,0
1,10005152,2
1,10005153,2
1,10005159,2
1,10005161,1
1,10005163,2
1,10005165,2
1,10005166,1
1,10005170,2
1,10005171,1
1,10005172,2
1,10005173,2
1,10005174,2
1,10005177,2
1,10005178,2
1,10005179,2
1,10005183,2
1,10005186,2
1,10005187,2
1,10005189,2
1,10005193,2
1,10005197,2
1,10005198,2
1,10005199,1
1,10005201,2
1,10005203,2
1,10005204,2
1,10005206,0
1,10005207,0
1,10005208,0
1,10005210,2
1,10005211,2
1,10005213,0
1,10005221,2
1,10005224,2
1,10005225,0
1,10005226,0
1,10005229,1
1,10005230,2
1,10005231,2
1,10005232,0
1,10005233,0
1,10005234,2
1,10005236,2
1,10005238,2
1,10005239,0
1,10005240,2
1,10005242,2
1,10005243,0
1,10005244,2
1,10005246,2
1,10005247,2
1,10005251,0
1,10005254,0
1,10005258,0
1,10005259,2
1,10005261,2
1,10005262,0
1,10005264,0
1,10005265,2
1,10005266,2
1,10005267,2
1,10005268,2
1,10005269,0
1,10005270,1
1,10005271,2
1,10005272,0
1,10005273,2
1,10005274,2
1,10005276,2
1,10005277,2
1,10005278,2
1,10005281,2
1,10005282,2
1,10005284,0
1,10005285,2
1,10005286,2
1,10005290,2
1,10005291,2
1,10005292,2
1,10005293,2
1,10005294,2
1,10005299,2
1,10005302,0
1,10005303,1
1,10005304,2
1,10005305,1
1,10005306,2
1,10005307,0
1,10005309,2
1,10005311,2
1,10005316,2
1,10005318,2
1,10005320,2
1,10005321,2
1,10005323,2
1,10005324,2
1,10005325,2
1,10005326,0
1,10005328,2
1,10005329,0
1,10005331,0
1,10005332,2
1,10005333,2
1,10005335,2
1,10005336,2
1,10005338,2
1,10005339,2
1,10005340,0
1,10005344,2
1,10005345,2
1,10005349,0
1,10005353,0
1,10005354,2
1,10005357,2
1,10005358,2
1,10005359,2
1,10005360,2
1,10005361,0
1,10005362,2
1,10005364,0
1,10005365,2
1,10005366,0
1,10005370,2
1,10005374,2
1,10005376,1
1,10005377,2
1,10005378,2
1,10005381,2
1,10005382,2
1,10005384,0
1,10005385,2
1,10005386,2
1,10005387,0
1,10005388,2
1,10005389,2
1,10005390,2
1,10005391,2
1,10005393,2
1,10005394,2
1,10005395,2
1,10005399,0
1,10005400,2
1,10005403,0
1,10005404,2
1,10005406,2
1,10005407,0
1,10005410,2
1,10005412,1
1,10005416,2
1,10005418,2
1,10005419,0
1,10005420,2
1,10005423,0
1,10005424,2
1,10005428,2
1,10005430,2
1,10005431,0
1,10005433,2
1,10005434,0
1,10005435,0
1,10005436,2
1,10005437,0
1,10005439,2
1,10005441,0
1,10005444,2
1,10005446,2
1,10005449,2
1,10005450,2
1,10005451,2
1,10005452,2
1,10005453,2
1,10005454,2
1,10005457,2
1,10005461,2
1,10005462,2
1,10005464,0
1,10005468,2
1,10005469,1
1,10005470,2
1,10005471,2
1,10005473,2
1,10005476,2
1,10005482,2
1,10005484,2
1,10005485,0
1,10005486,2
1,10005488,2
1,10005489,0
1,10005493,0
1,10005494,0
1,10005496,0
1,10005497,2
1,10005500,2
1,10005502,0
1,10005503,2
1,10005504,2
1,10005505,2
1,10005506,0
1,10005507,2
1,10005508,2
1,10005512,2
1,10005513,1
1,10005514,0
1,10005515,0
1,10005516,2
1,10005517,2
1,10005519,2
1,10005522,2
1,10005523,2
1,10005531,2
1,10005533,2
1,10005534,2
1,10005536,2
1,10005537,2
1,10005538,2
1,10005540,2
1,10005542,2
1,10005544,2
1,10005546,0
1,10005547,2
1,10005548,2
1,10005550,2
1,10005552,0
1,10005553,0
1,10005554,2
1,10005556,1
1,10005557,0
1,10005559,1
1,10005563,2
1,10005565,0
1,10005567,1
1,10005569,2
1,10005570,1
1,10005571,2
1,10005572,2
1,10005573,2
1,10005577,2
1,10005578,0
1,10005580,2
1,10005581,2
1,10005582,0
1,10005584,2
1,10005585,2
1,10005587,2
1,10005589,2
1,10005590,1
1,10005593,2
1,10005594,2
1,10005597,2
1,10005599,2
1,10005601,2
1,10005602,2
1,10005603,2
1,10005604,2
1,10005605,0
1,10005606,0
1,10005608,0
1,10005609,2
1,10005610,1
1,10005611,0
1,10005613,1
1,10005617,2
1,10005619,0
1,10005621,0
1,10005623,0
1,10005624,2
1,10005627,2
1,10005630,0
1,10005631,1
1,10005632,2
1,10005633,0
1,10005637,2
1,10005639,2
1,10005640,2
1,10005641,0
1,10005642,2
1,10005647,2
1,10005649,2
1,10005651,2
1,10005652,0
1,10005653,2
1,10005654,2
1,10005655,0
1,10005656,2
1,10005659,2
1,10005660,2
1,10005662,2
1,10005663,2
1,10005664,0
1,10005665,2
1,10005666,2
1,10005667,2
1,10005669,2
1,10005671,2
1,10005677,2
1,10005681,2
1,10005684,2
1,10005685,2
1,10005689,2
1,10005691,0
1,10005692,0
1,10005693,2
1,10005694,2
1,10005697,2
1,10005699,1
1,10005700,2
1,10005702,2
1,10005703,2
1,10005705,2
1,10005708,2
1,10005709,2
1,10005711,2
1,10005712,0
1,10005714,0
1,10005715,2
1,10005716,2
1,10005717,0
1,10005718,2
1,10005721,2
1,10005724,0
1,10005728,2
1,10005730,1
1,10005731,2
1,10005732,0
1,10005734,2
1,10005735,0
1,10005736,2
1,10005737,1
1,10005738,2
1,10005739,2
1,10005740,0
1,10005741,2
1,10005743,2
1,10005745,2
1,10005746,1
1,10005749,2
1,10005750,1
1,10005752,2
1,10005754,2
1,10005756,2
1,10005758,1
1,10005759,2
1,10005760,0
1,10005761,0
1,10005763,0
1,10005764,2
1,10005765,2
1,10005767,2
1,10005773,0
1,10005774,2
1,10005775,2
1,10005776,2
1,10005783,2
1,10005784,2
1,10005785,2
1,10005787,1
1,10005789,2
1,10005790,2
1,10005791,2
1,10005795,2
1,10005797,0
1,10005798,2
1,10005799,2
1,10005800,0
1,10005802,2
1,10005805,2
1,10005806,2
1,10005808,1
1,10005810,2
1,10005812,2
1,10005813,2
1,10005814,0
1,10005815,0
1,10005816,2
1,10005817,2
1,10005819,1
1,10005821,0
1,10005822,0
1,10005825,2
1,10005826,2
1,10005828,1
1,10005830,0
1,10005831,2
1,10005832,2
1,10005833,2
1,10005835,2
1,10005836,2
1,10005837,2
1,10005838,0
1,10005839,0
1,10005843,0
1,10005844,0
1,10005845,2
1,10005846,0
1,10005848,2
1,10005850,0
1,10005853,2
1,10005854,0
1,10005859,0
1,10005860,2
1,10005861,0
1,10005863,2
1,10005864,2
1,10005868,0
1,10005871,0
1,10005872,2
1,10005873,2
1,10005875,2
1,10005876,2
1,10005877,2
1,10005878,1
1,10005879,2
1,10005880,2
1,10005881,1
1,10005882,2
1,10005883,1
1,10005886,2
1,10005888,2
1,10005889,2
1,10005894,2
1,10005896,2
1,10005901,2
1,10005902,2
1,10005903,0
1,10005907,0
1,10005909,2
1,10005911,2
1,10005912,0
1,10005914,0
1,10005915,2
1,10005917,2
1,10005918,1
1,10005920,0
1,10005921,2
1,10005922,2
1,10005925,0
1,10005926,0
1,10005927,2
1,10005928,0
1,10005929,2
1,10005930,2
1,10005931,0
1,10005936,2
1,10005937,2
1,10005940,0
1,10005941,2
1,10005942,2
1,10005947,2
1,10005949,2
1,10005950,2
1,10005951,0
1,10005952,2
1,10005953,2
1,10005955,2
1,10005957,2
1,10005958,2
1,10005959,2
1,10005960,2
1,10005962,2
1,10005966,2
1,10005968,2
1,10005971,0
1,10005972,2
1,10005973,2
1,10005974,2
1,10005975,1
1,10005977,2
1,10005978,2
1,10005980,2
1,10005982,2
1,10005984,2
1,10005985,2
1,10005987,2
1,10005989,2
1,10005990,0
1,10005992,2
1,10005996,2
1,10005997,2
1,10006000,2
1,10006001,1
1,10006002,2
1,10006003,2
1,10006006,0
1,10006007,2
1,10006008,0
1,10006009,2
1,10006010,0
1,10006011,0
1,10006015,2
1,10006016,2
1,10006017,1
1,10006020,2
1,10006023,2
1,10006024,2
1,10006025,2
1,10006026,2
1,10006027,2
1,10006029,2
1,10006030,2
1,10006031,2
1,10006033,2
1,10006034,2
1,10006036,0
1,10006037,2
1,10006038,1
1,10006040,2
1,10006041,2
1,10006043,2
1,10006044,2
1,10006045,2
1,10006047,1
1,10006048,2
1,10006049,1
1,10006050,2
1,10006053,0
1,10006054,1
1,10006055,1
1,10006057,1
1,10006058,2
1,10006059,2
1,10006060,2
1,10006061,0
1,10006063,2
1,10006065,2
1,10006070,2
1,10006071,2
1,10006073,2
1,10006074,2
1,10006076,2
1,10006079,2
1,10006081,0
1,10006083,2
1,10006084,2
1,10006086,2
1,10006088,2
1,10006089,2
1,10006090,0
1,10006093,2
1,10006094,2
1,10006098,2
1,10006099,0
1,10006100,2
1,10006101,2
1,10006106,0
1,10006107,2
1,10006108,2
1,10006110,2
1,10006112,0
1,10006114,2
1,10006116,2
1,10006119,2
1,10006120,0
1,10006123,2
1,10006124,1
1,10006125,0
1,10006126,2
1,10006127,2
1,10006128,0
1,10006130,2
1,10006132,2
1,10006135,0
1,10006136,0
1,10006137,2
1,10006139,2
1,10006140,0
1,10006141,2
1,10006142,2
1,10006144,2
1,10006145,2
1,10006147,2
1,10006150,1
1,10006152,2
1,10006153,0
1,10006154,2
1,10006156,2
1,10006157,2
1,10006160,2
1,10006161,2
1,10006163,0
1,10006164,1
1,10006165,2
1,10006166,2
1,10006167,2
1,10006169,2
1,10006170,2
1,10006172,1
1,10006173,2
1,10006175,2
1,10006176,2
1,10006177,0
1,10006178,2
1,10006179,2
1,10006181,2
1,10006182,2
1,10006185,2
1,10006186,0
1,10006188,2
1,10006189,2
1,10006190,0
1,10006192,2
1,10006193,2
1,10006197,0
1,10006198,2
1,10006199,0
1,10006203,2
1,10006204,2
1,10006205,0
1,10006208,2
1,10006209,2
1,10006211,2
1,10006212,2
1,10006216,0
1,10006217,2
1,10006221,2
1,10006226,2
1,10006227,2
1,10006232,0
1,10006233,2
1,10006235,0
1,10006239,2
1,10006243,2
1,10006244,2
1,10006245,2
1,10006248,2
1,10006253,2
1,10006254,2
1,10006255,2
1,10006260,2
1,10006264,2
1,10006265,0
1,10006266,2
1,10006267,2
1,10006269,2
1,10006270,2
1,10006271,2
1,10006275,2
1,10006276,0
1,10006278,2
1,10006280,2
1,10006283,2
